LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixels),(pixels),(pixels),(frames),,(pixels),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixels),(pixels),(pixels),(pixels),(radians),,(pixels^2),(pixels),,,
ID56097,56097,0,148.0,71.27194387095967,226.83696825804867,0.0,0.0,0,4.550003790251486,1,,2578.175675675676,2653.0,571.0,4095.0,381570.0,823.030353100899,0.05647134911374787,0.3348860752295438,-0.04593485628444948,-0.03641644678433805,4.736622213295848,4.51010313884555,2.2837046591389023,1.050224810270809,65.03893026856646,39.7747160085452,0.516617458590094,0.8862275449101789,4.931969619161805
ID56273,56273,0,213.0,73.43689959145043,225.4866870000248,0.0,3.0,3,5.458467168418201,1,,1837.2582159624412,1830.0,261.0,4030.0,391336.0,874.4132825331433,-0.03398660081053072,-0.14784547194751327,-0.03670780676768699,-0.06635202695108255,9.156923008779053,3.915847759791231,-1.3437328152230807,2.3384267138279258,93.60332531895034,60.98791018443177,0.31623769621970294,0.7689530685920577,6.303737402230042
ID56276,56276,0,142.0,73.16768905514401,227.7010633067732,0.0,2.0,2,4.456819780119707,1,,2184.5140845070423,2284.0,659.0,3884.0,310201.0,616.8056090655205,0.02260421546524294,0.15657354697643303,0.03683737312249757,-0.04812311741500215,5.139490655742359,3.849762496740098,1.4955899898028102,1.3350149938065992,62.402216879300205,39.77471952416303,0.49567341994274733,0.8847352024922114,5.035088594823913
ID56184,56184,0,134.0,71.53507614612045,224.3562613780388,0.0,1.0,1,4.329455697199995,1,,2560.7537313432836,2596.0,643.0,4095.0,343141.0,814.0381051523988,-0.015580471200079701,-0.09957571705024919,0.015137308974359085,0.013767273352671095,4.581516447179944,4.118833773484839,-1.0935719741861594,1.1123334174526887,58.88659902694534,38.44889302049816,0.5005628969497715,0.8933333333333331,5.010436982906729
ID56252,56252,0,122.0,73.30605709730796,223.379734844838,0.0,4.0,4,4.131053468105234,1,,2222.032786885246,2326.0,626.0,3505.0,271088.0,659.8549669651147,0.002626815591105657,0.017645023369446445,-0.13916375424222563,-0.05723514485064267,4.670285394574326,3.917753855044995,2.3163832058045233,1.192082393987125,53.61317224841291,37.12307003245107,0.48887023908298405,0.8776978417266189,5.070002018451054
ID56192,56192,1,295.0,57.96318331133111,184.7345774700462,0.0,2.0,2,6.423798486316308,1,,2871.5661016949152,3118.0,427.0,4095.0,847112.0,1058.5389630344093,0.46156148648036227,1.713382939437812,-0.34049943135413374,-0.23949282134845037,8.934760998564528,4.838493233046581,1.4610610664822825,1.8465998748413486,129.63840830558857,64.96538090638182,0.38599313070309454,0.813793103448276,5.705781598951007
ID56144,56144,1,268.0,62.01685439611133,180.9181860758436,0.0,12.0,12,6.122774964673695,1,,2248.2388059701493,2321.0,586.0,4093.0,602528.0,829.912983833635,0.4126470011676194,1.582650129873498,-0.38690146699375055,-0.09460826285927812,8.068319000311329,5.06935763696586,1.4419239144155762,1.5915860702896518,117.77319805389064,59.66208016514901,0.4157761271699868,0.8096676737160126,5.49762556294802
