LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixels),(pixels),(pixels),(frames),,(pixels),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixels),(pixels),(pixels),(pixels),(radians),,(pixels^2),(pixels),,,
ID78849,78849,0,206.0,77.40955195061761,51.60110721591525,0.0,0.0,0,5.36803722196399,1,,1388.7766990291261,1323.0,323.0,3015.0,286088.0,540.5117797419241,0.31423577294942967,1.228682275709921,-0.02799758770167089,0.015804394004193527,6.080171429061943,4.7986981523996155,2.2688251226828124,1.267046027060802,90.52757978039281,45.07811606624975,0.5598339849817104,0.9175946547884183,4.737784497185343
ID78789,78789,0,209.0,83.35573545155518,51.615318897586185,0.0,10.0,10,5.4069835891312295,1,,1477.6028708133972,1428.0,455.0,3371.0,308819.0,583.8602310611637,0.35617012865707215,1.3292973714117942,-0.14231195208943012,0.027014614477283375,6.014935386115881,5.0942526112656745,2.4272624709293775,1.1807297056322186,91.84594259272865,45.07811606624975,0.5679869070930946,0.9146608315098466,4.703658354291634
ID78724,78724,0,196.0,82.0659004061984,49.79973296465959,0.0,6.0,6,5.236124256283999,1,,1397.6530612244899,1312.0,447.0,3482.0,273940.0,620.1651161778726,0.28874963582665736,1.0098919990435586,-0.07073901017492604,-0.027362877494874413,5.449144311043474,5.11106853025219,1.4424095839323445,1.0661458125224164,86.1330370726067,45.07811606624972,0.5326575779437636,0.907407407407407,4.8571428571452575
ID78729,78729,0,221.0,80.4404203150392,51.20336747420083,0.0,5.0,5,5.560041654529996,1,,1479.158371040724,1412.0,461.0,3439.0,326894.0,571.340614285279,0.3191983875603372,1.2528530972924292,-0.2565840552994811,-0.058530633126167644,6.346626154093068,5.136762933639262,1.74334417160948,1.2355302816352962,97.11939384207194,46.403946964463174,0.5667688637479653,0.9038854805725972,4.708709959307987
ID78731,78731,0,205.0,82.83499805831215,51.316021174512045,0.0,9.0,9,5.35499215475395,1,,1468.760975609756,1280.0,518.0,4062.0,301096.0,654.0765953520113,0.3757089119598872,1.2265279734252224,-0.06220007822460585,0.28472111768316116,5.933855123892235,5.223613394512143,2.076602662657583,1.1359675143888446,90.08812550961422,43.752287804761934,0.5913925921004957,0.9297052154195008,4.609639813181839
ID78666,78666,0,205.0,82.22382478250718,51.429201635858604,0.0,7.0,7,5.3549921547539485,1,,1332.4926829268293,1194.0,430.0,3255.0,273161.0,623.6556649518948,0.2608142465328548,0.8839550062680162,-0.1955735539149778,0.11812270302114858,5.711850515045347,5.31868671759706,2.1039529277423883,1.073921217459094,90.08812550961416,45.078116066249734,0.5571163442779157,0.9050772626931562,4.749326011235481
ID78762,78762,0,182.0,84.48860217577919,50.807633020586366,0.0,15.0,15,5.045655585000073,1,,1459.3131868131868,1371.0,415.0,3252.0,265595.0,559.1284414866508,0.39251297854372585,1.4713692924413373,-0.517316003732711,0.04089876548303492,6.735077339045651,4.1098125953331195,-0.19623280369849525,1.638779672507121,79.98067728170632,41.10062864506072,0.5949740336694511,0.9405684754521961,4.595745026224864
